mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-6798-3p,NM_178864,NPAS4,2725,2742,1.0,-29.4,1,0.08140214,0.382,2.5637942000000002,2.1557166925000004,-5.180080914529843,15,17,10,3UTR,,0,0
hsa-miR-6798-3p,NM_178864,NPAS4,3090,3110,1.0,-28.2,1,7.703175e-09,0.353,2.9743530000000002,2.4584526925,-4.761823477911366,13,15,13,3UTR,,0,0
hsa-miR-6798-3p,XM_017017539,NPAS4,998,1042,1.0,-23.2,1,7.090237e-05,0.441,0.0,0.0,-13.96558783208876,13,20,6,3UTR,,0,0
hsa-miR-6798-3p,NM_003793,CTSF,1740,1786,1.0,-22.3,1,0.01808635,0.5,0.4369156666666667,0.8925703612499998,-6.963799684058155,15,20,6,3UTR,,0,0
hsa-miR-6798-3p,XM_011545347,SYT12,2532,2557,1.0,-26.2,1,0.0004173902,0.5,0.0,0.0,-8.056611621014136,17,25,7,3UTR,,0,0
hsa-miR-6798-3p,NM_003952,RPS6KB2,1588,1638,1.0,-28.2,1,0.008715302,0.397,-0.3990171699999999,-0.5511734737499999,-3.937574446201665,18,26,8,3UTR,,0,0
hsa-miR-6798-3p,NM_001330499,WBP2,1236,1254,1.0,-23.8,1,3.355898e-10,0.338,3.1320634999999997,3.5501165666249994,-10.789068936966107,15,18,10,3UTR,,0,0
hsa-miR-6798-3p,NM_012478,WBP2,979,997,1.0,-23.8,1,3.355898e-10,0.338,1.01478820625,0.4811469818749999,-10.789068936966107,15,18,10,3UTR,,0,0
hsa-miR-6798-3p,NM_001077620,PRCD,372,407,1.0,-26.4,1,0.0630444,0.397,-0.14643450967741936,0.22884092374999998,-5.495113920508112,20,35,7,3UTR,,0,0
hsa-miR-6798-3p,NM_001113493,SEPT9,3743,3790,1.0,-31.0,1,1.75058e-07,0.368,1.9699126999999996,1.5152082537499996,-5.180080914529843,18,22,8,3UTR,,0,0
hsa-miR-6798-3p,NM_001113496,SEPT9,2991,3038,1.0,-31.0,1,1.75058e-07,0.368,3.004855,1.4053987499999994,-5.180080914529843,18,22,8,3UTR,,0,0
hsa-miR-6798-3p,NM_001293697,SEPT9,3020,3067,1.0,-31.0,1,1.75058e-07,0.368,0.0,0.0,-5.180080914529843,18,22,8,3UTR,,0,0
hsa-miR-6798-3p,XM_011524258,TMC6,1685,1707,1.0,-21.5,1,0.01042238,0.368,0.0,0.0,-6.628120783456338,16,22,5,3UTR,,0,0
hsa-miR-6798-3p,XM_017024242,TMC8,2652,2685,1.0,-22.2,1,0.002338503,0.441,0.0,0.0,-5.495113920508112,18,33,7,3UTR,,0,0
hsa-miR-6798-3p,NM_001204210,TMEM235,1706,1724,1.0,-27.5,1,1.273861e-06,0.382,-0.292874905882353,-0.22216547887500002,-4.95700071937229,15,18,10,3UTR,,0,0
hsa-miR-6798-3p,NM_001204211,TMEM235,1625,1643,1.0,-27.5,1,1.273861e-06,0.382,-0.292874905882353,-0.22216547887500002,-4.95700071937229,15,18,10,3UTR,,0,0
hsa-miR-6798-3p,NM_001204212,TMEM235,2017,2041,1.0,-27.9,1,2.57938e-05,0.412,0.7022702336363635,-0.216480033625,-6.7623489216120145,18,24,8,3UTR,,0,0
hsa-miR-6798-3p,NM_003255,TIMP2,3481,3492,1.0,-22.4,1,0.002639202,0.574,0.1369087666666667,0.19176535999999997,-14.90810611177858,10,11,10,3UTR,,0,0
hsa-miR-6798-3p,NM_019020,TBC1D16,5710,5749,1.0,-28.5,1,0.001717246,0.338,1.066519897142857,0.49806327249999993,-5.495113920508112,20,39,9,3UTR,,0,0
hsa-miR-6798-3p,XM_011525522,EIF4A3,1350,1365,1.0,-20.1,1,0.0001024054,0.515,0.0,0.0,-12.595646958069194,12,15,6,3UTR,,0,0
hsa-miR-6798-3p,NM_173627,ENDOV,2116,2152,1.0,-26.3,1,0.002005303,0.368,-0.07958492352941177,-0.4913392712500001,-5.180080914529843,18,31,8,3UTR,,0,0
hsa-miR-6798-3p,NM_001164637,ENDOV,1981,2017,1.0,-26.3,1,0.002005303,0.368,-0.07958492352941177,-0.4913392712500001,-5.180080914529843,18,31,8,3UTR,,0,0
hsa-miR-6798-3p,NM_001080395,AATK,5055,5088,1.0,-32.6,1,0.08529929,0.382,2.6380022,1.7638240449999998,-3.937574446201665,21,33,8,3UTR,,0,0
hsa-miR-6798-3p,NM_004920,AATK,4833,4866,1.0,-32.6,1,0.08529929,0.382,3.1683436875,2.591643532500001,-3.937574446201665,21,33,8,3UTR,,0,0
hsa-miR-6798-3p,NM_000918,P4HB,2434,2473,1.0,-23.7,1,4.115009e-05,0.368,0.0,0.0,-5.762913004276319,13,16,8,3UTR,,0,0
hsa-miR-6798-3p,NM_002359,MAFG,3620,3642,1.0,-24.7,1,4.22685e-06,0.471,3.555464,2.721011087500001,-5.226705058867908,17,22,6,3UTR,,0,0
hsa-miR-6798-3p,NM_004514,FOXK2,5043,5089,1.0,-30.7,1,0.00282494,0.412,0.13238279444444442,-0.0053572087499999255,-3.793324837357118,16,20,13,3UTR,,0,0
hsa-miR-6798-3p,XM_017026104,THOC1,1462,1486,1.0,-20.3,1,0.1291668,0.529,0.0,0.0,-6.737620388836292,17,24,8,3UTR,,0,0
hsa-miR-6798-3p,XM_024451245,YES1,2693,2711,1.0,-20.5,1,0.08858372,0.632,0.0,0.0,-7.973419693672118,14,18,7,3UTR,,0,0
hsa-miR-6798-3p,NM_033546,MYL12B,831,855,1.0,-22.0,1,0.0199751,0.662,1.4970461428571429,1.5590250537500006,-6.340008846841362,13,17,7,3UTR,,0,0
hsa-miR-6798-3p,NM_001144944,MYL12B,850,874,1.0,-22.0,1,0.0199751,0.662,1.4970461428571429,1.5590250537500006,-6.340008846841362,13,17,7,3UTR,,0,0
hsa-miR-6798-3p,NM_001144945,MYL12B,772,796,1.0,-22.0,1,0.0199751,0.662,1.4970461428571429,1.5590250537500006,-6.340008846841362,13,17,7,3UTR,,0,0
hsa-miR-6798-3p,NM_004746,DLGAP1,6055,6067,1.0,-25.4,1,0.00126432,0.544,5.307271666666666,3.00672532875,-7.9900957423105305,11,12,11,3UTR,,0,0
hsa-miR-6798-3p,NM_001242762,DLGAP1,4641,4653,1.0,-25.4,1,0.00126432,0.544,5.553655,5.768648319999999,-7.9900957423105305,11,12,11,3UTR,,0,0
hsa-miR-6798-3p,NM_001242763,DLGAP1,4755,4767,1.0,-25.4,1,0.00126432,0.544,5.553655,5.768648319999999,-7.9900957423105305,11,12,11,3UTR,,0,0
hsa-miR-6798-3p,XM_005258174,DLGAP1,4974,4986,1.0,-25.4,1,0.00126432,0.544,0.0,0.0,-7.9900957423105305,11,12,11,3UTR,,0,0
hsa-miR-6798-3p,NM_001308390,DLGAP1,4753,4765,1.0,-25.4,1,0.00126432,0.544,4.595933333333334,5.692500907499999,-7.9900957423105305,11,12,11,3UTR,,0,0
hsa-miR-6798-3p,NM_001242764,DLGAP1,4671,4683,1.0,-25.4,1,0.00126432,0.544,5.335991666666666,5.380611238749999,-7.9900957423105305,11,12,11,3UTR,,0,0
hsa-miR-6798-3p,NM_001003809,DLGAP1,4698,4710,1.0,-25.4,1,0.00126432,0.544,4.791832,5.718144883749999,-7.9900957423105305,11,12,11,3UTR,,0,0
hsa-miR-6798-3p,NM_001242766,DLGAP1,4728,4740,1.0,-25.4,1,0.00126432,0.544,4.791832,5.718144883749999,-7.9900957423105305,11,12,11,3UTR,,0,0
hsa-miR-6798-3p,NM_003409,ZBTB14,2494,2513,1.0,-25.8,1,2.302639e-07,0.441,2.6549698000000004,4.035503028750001,-6.246131332038532,15,19,10,3UTR,,0,0
hsa-miR-6798-3p,NM_025218,ULBP1,2843,2863,1.0,-18.7,1,8.029979e-05,0.5,-0.249476,-0.049069912499999986,-7.803670806344982,12,20,6,3UTR,,0,0
hsa-miR-6798-3p,NM_030949,PPP1R14C,1999,2013,1.0,-20.3,1,1.38111e-05,0.515,1.0495416666666668,2.2775542137500002,-10.352474753541959,11,14,9,3UTR,,0,0
hsa-miR-6798-3p,NM_001329800,PLEKHG1,7040,7088,1.0,-26.1,1,0.02248702,0.676,0.5415270999999999,0.9152972325000002,-7.91236201216959,18,24,9,3UTR,,0,0
hsa-miR-6798-3p,NM_001329801,PLEKHG1,7028,7076,1.0,-26.1,1,0.02248702,0.676,0.7293956461538461,1.34517344,-7.91236201216959,18,24,9,3UTR,,0,0
hsa-miR-6798-3p,NM_001145284,OPRM1,1918,1962,1.0,-23.5,1,0.0006850478,0.5,0.12568004545454547,0.08389265000000001,-3.793324837357118,17,24,8,3UTR,,0,0
hsa-miR-6798-3p,NM_001145283,OPRM1,1650,1694,1.0,-23.5,1,0.0006850478,0.5,0.12568004545454547,0.08389265000000001,-3.793324837357118,17,24,8,3UTR,,0,0
hsa-miR-6798-3p,NM_015553,IPCEF1,4046,4070,1.0,-24.4,1,0.03732056,0.397,-0.13893684285714283,-0.056962643750000014,-5.762913004276319,13,16,10,3UTR,,0,0
hsa-miR-6798-3p,NM_001130700,IPCEF1,4049,4073,1.0,-24.4,1,0.03732056,0.397,-0.23262157142857146,-0.057873496250000024,-5.762913004276319,13,16,10,3UTR,,0,0
hsa-miR-6798-3p,NM_001130699,IPCEF1,4089,4113,1.0,-24.4,1,0.03732056,0.397,-0.44601624999999995,0.18279805612499994,-5.762913004276319,13,16,10,3UTR,,0,0
hsa-miR-6798-3p,NM_001322814,SOD2,3276,3294,1.0,-20.2,1,0.002108355,0.515,0.13357866666666668,0.04073110000000002,-12.496539703358245,13,18,6,3UTR,,0,0
hsa-miR-6798-3p,NM_001322815,SOD2,3213,3231,1.0,-20.2,1,0.002108355,0.515,0.13688133333333335,0.08123065000000003,-12.496539703358245,13,18,6,3UTR,,0,0
hsa-miR-6798-3p,NM_000636,SOD2,3393,3411,1.0,-20.2,1,0.002108355,0.515,0.13357866666666668,0.058542649999999974,-12.496539703358245,13,18,6,3UTR,,0,0
hsa-miR-6798-3p,XM_011536259,QKI,4417,4433,1.0,-20.6,1,0.0006692194,0.603,0.0,0.0,-14.634098284004649,13,16,9,3UTR,,0,0
hsa-miR-6798-3p,XM_011535387,PDE10A,4615,4661,1.0,-34.1,1,0.0001345758,0.471,0.0,0.0,-6.514540193678739,14,16,14,3UTR,,0,0
hsa-miR-6798-3p,XM_024446311,PDE10A,2610,2656,1.0,-34.1,1,0.0001345758,0.471,0.0,0.0,-6.514540193678739,14,16,14,3UTR,,0,0
hsa-miR-6798-3p,XM_024446312,PDE10A,2960,3006,1.0,-34.1,1,0.0001345758,0.471,0.0,0.0,-6.514540193678739,14,16,14,3UTR,,0,0
hsa-miR-6798-3p,NM_001006932,RPS6KA2,4616,4639,1.0,-24.1,1,0.2289612,0.456,2.6725385,3.1542254122500006,-9.546562468637928,16,23,7,3UTR,,0,0
hsa-miR-6798-3p,NM_001318936,RPS6KA2,4667,4690,1.0,-24.1,1,0.2289612,0.456,1.9980425763636367,3.166085660725,-9.546562468637928,16,23,7,3UTR,,0,0
hsa-miR-6798-3p,NM_001031617,COX19,1319,1342,1.0,-29.0,1,0.005558493,0.324,-0.04437104545454546,-0.051672068749999994,-4.95700071937229,17,23,9,3UTR,,0,0
hsa-miR-6798-3p,NM_013321,SNX8,2258,2273,1.0,-29.6,1,0.0004316314,0.353,-0.7110309285714286,-0.9004125925000002,-6.514540193678739,13,15,8,3UTR,,0,0
hsa-miR-6798-3p,NM_001166355,LFNG,1869,1893,1.0,-24.1,1,0.004991271,0.559,0.33413232608695653,1.2621254949999998,-4.026373917660731,14,24,9,3UTR,,0,0
hsa-miR-6798-3p,NM_002304,LFNG,1657,1681,1.0,-24.1,1,0.004991271,0.559,0.33413232608695653,1.2621254949999998,-4.026373917660731,14,24,9,3UTR,,0,0
hsa-miR-6798-3p,NM_001040167,LFNG,2006,2029,1.0,-28.4,1,0.124367,0.544,2.6947300000000003,1.1763014,-6.969596721160855,19,23,12,3UTR,,0,0
hsa-miR-6798-3p,NM_001040167,LFNG,1973,1997,1.0,-24.1,1,0.004991271,0.559,2.4375453913043477,1.2134368687500001,-4.026373917660731,14,24,9,3UTR,,0,0
hsa-miR-6798-3p,NM_018890,RAC1,1560,1573,1.0,-17.8,1,0.0006384092,0.529,3.0673123749999993,1.1275390282500002,-9.737700570244245,11,13,8,3UTR,,0,0
hsa-miR-6798-3p,NM_006908,RAC1,1503,1516,1.0,-17.8,1,0.0006384092,0.529,3.0673123749999993,1.1275390282500002,-9.737700570244245,11,13,8,3UTR,,0,0
hsa-miR-6798-3p,NM_001100603,KDELR2,1295,1327,1.0,-24.2,1,0.0004738491,0.529,0.23370792941176466,-0.07677414625000004,-6.514540193678739,17,22,8,3UTR,,0,0
hsa-miR-6798-3p,NM_006854,KDELR2,1548,1580,1.0,-24.2,1,0.0004738491,0.529,0.7634227235294118,1.5970029137499995,-6.514540193678739,17,22,8,3UTR,,0,0
hsa-miR-6798-3p,NM_001163148,ETV1,1986,2003,1.0,-22.3,1,0.0005097974,0.618,0.3821443750000001,1.2876382987500001,-13.6655996434504,13,17,9,3UTR,,0,0
hsa-miR-6798-3p,NM_001163149,ETV1,1857,1874,1.0,-22.3,1,0.0005097974,0.618,0.19687438125000004,0.08766441000000001,-13.6655996434504,13,17,9,3UTR,,0,0
hsa-miR-6798-3p,NM_001163147,ETV1,2178,2195,1.0,-22.3,1,0.0005097974,0.618,0.94307491875,1.65118737625,-13.6655996434504,13,17,9,3UTR,,0,0
hsa-miR-6798-3p,NM_004956,ETV1,2444,2461,1.0,-22.3,1,0.0005097974,0.618,0.8298589375,0.40890359874999993,-13.6655996434504,13,17,9,3UTR,,0,0
hsa-miR-6798-3p,NM_004956,ETV1,2415,2432,1.0,-21.5,1,0.01684553,0.515,0.21334939999999997,0.5293236500000001,-10.620014341355768,13,17,5,3UTR,,0,0
hsa-miR-6798-3p,NM_001163151,ETV1,1869,1886,1.0,-22.3,1,0.0005097974,0.618,-0.11290444999999999,0.07296313374999999,-13.6655996434504,13,17,9,3UTR,,0,0
hsa-miR-6798-3p,NM_001163152,ETV1,1734,1751,1.0,-22.3,1,0.0005097974,0.618,-0.21791425624999994,-0.05934947250000001,-13.6655996434504,13,17,9,3UTR,,0,0
hsa-miR-6798-3p,NM_001163150,ETV1,1923,1940,1.0,-22.3,1,0.0005097974,0.618,0.47515101874999993,-0.04948391375000001,-13.6655996434504,13,17,9,3UTR,,0,0
hsa-miR-6798-3p,XM_005249635,ETV1,1926,1943,1.0,-22.3,1,0.0005097974,0.618,0.0,0.0,-13.6655996434504,13,17,9,3UTR,,0,0
hsa-miR-6798-3p,XM_011515167,ETV1,1864,1881,1.0,-22.3,1,0.0005097974,0.618,0.0,0.0,-13.6655996434504,13,17,9,3UTR,,0,0
hsa-miR-6798-3p,NM_014667,VGLL4,1323,1366,1.0,-33.1,1,0.2288765,0.574,0.7708073066666666,1.0907131149999998,-5.495113920508112,18,23,11,3UTR,,0,0
hsa-miR-6798-3p,NM_001284390,VGLL4,1456,1499,1.0,-33.1,1,0.2288765,0.574,1.9510133333333333,1.0871052900000002,-5.495113920508112,18,23,11,3UTR,,0,0
hsa-miR-6798-3p,NM_001128219,VGLL4,1412,1455,1.0,-33.1,1,0.2288765,0.574,1.0017164666666667,0.86942418,-5.495113920508112,18,23,11,3UTR,,0,0
hsa-miR-6798-3p,NM_001284391,VGLL4,1129,1172,1.0,-33.1,1,0.2288765,0.574,1.6299199999999994,1.75223718875,-5.495113920508112,18,23,11,3UTR,,0,0
hsa-miR-6798-3p,NM_001128220,VGLL4,787,830,1.0,-33.1,1,0.2288765,0.574,2.026720666666666,1.5580394762499998,-5.495113920508112,18,23,11,3UTR,,0,0
hsa-miR-6798-3p,XM_017007542,VGLL4,1310,1353,1.0,-33.1,1,0.2288765,0.574,0.0,0.0,-5.495113920508112,18,23,11,3UTR,,0,0
hsa-miR-6798-3p,XM_024453837,VGLL4,1120,1163,1.0,-33.1,1,0.2288765,0.574,0.0,0.0,-5.495113920508112,18,23,11,3UTR,,0,0
hsa-miR-6798-3p,NM_003178,SYN2,1965,1991,1.0,-26.0,1,0.3729527,0.559,0.6737734222222223,0.8317310312499999,-5.180080914529843,16,26,9,3UTR,,0,0
hsa-miR-6798-3p,NM_024923,NUP210,6179,6203,1.0,-25.2,1,7.318505e-05,0.529,2.080834888888889,2.5563279687499993,-7.7817751947826395,17,24,7,3UTR,,0,0
hsa-miR-6798-3p,NM_144636,CHCHD4,1207,1221,1.0,-20.2,1,9.943567e-06,0.574,3.600414444444444,2.573474570375,-14.634098284004649,12,14,9,3UTR,,0,0
hsa-miR-6798-3p,NM_016474,CCDC174,2305,2354,1.0,-25.7,1,0.01037254,0.441,-0.20114881699999998,-0.022359710624999987,-4.993964104447428,16,21,8,3UTR,,0,0
hsa-miR-6798-3p,NM_001302378,RBSN,2891,2914,1.0,-28.8,1,0.1162345,0.397,0.11664673333333336,0.037166355499999956,-4.794414363722071,18,23,8,3UTR,,0,0
hsa-miR-6798-3p,NM_022340,RBSN,3047,3070,1.0,-28.8,1,0.1162345,0.397,-0.3678322,0.05637138624999999,-4.794414363722071,18,23,8,3UTR,,0,0
hsa-miR-6798-3p,NM_001018009,SH3BP5,2129,2149,1.0,-33.2,1,0.05674133,0.426,4.656137333333333,3.16399459,-7.794895910253615,18,20,12,3UTR,,0,0
hsa-miR-6798-3p,XM_005264867,METTL6,1281,1307,1.0,-24.5,1,0.002473365,0.529,0.0,0.0,-10.282012028888563,16,26,10,3UTR,,0,0
hsa-miR-6798-3p,NM_001330670,OXNAD1,3260,3288,1.0,-24.6,1,0.02444473,0.426,-0.49346075882352936,-0.18867812874999995,-6.2305634807587476,18,28,8,3UTR,,0,0
hsa-miR-6798-3p,NM_138381,OXNAD1,3244,3272,1.0,-24.6,1,0.02444473,0.426,-0.24764805294117648,-0.02911006999999999,-6.2305634807587476,18,28,8,3UTR,,0,0
hsa-miR-6798-3p,NM_004162,RAB5A,1718,1754,1.0,-23.7,1,0.04567799,0.647,1.1927856628571427,1.1084950450000002,-3.793324837357118,19,36,9,3UTR,,0,0
hsa-miR-6798-3p,NM_001128176,THRB,1993,2033,1.0,-29.1,1,0.001377515,0.485,1.856533721428571,3.4033268587499994,-9.546562468637928,15,19,10,3UTR,,0,0
hsa-miR-6798-3p,NM_001354712,THRB,2028,2068,1.0,-29.1,1,0.001377515,0.485,3.0477629071428574,2.66527604875,-9.546562468637928,15,19,10,3UTR,,0,0
hsa-miR-6798-3p,XM_005264850,LRRC3B,7791,7817,1.0,-26.0,1,6.650481e-05,0.412,0.0,0.0,-3.937574446201665,19,26,7,3UTR,,0,0
hsa-miR-6798-3p,NM_001003793,RBMS3,3490,3503,1.0,-22.7,1,0.0004413065,0.603,0.6008894285714286,0.5809472099999999,-6.3252700442346725,12,13,12,3UTR,,0,0
hsa-miR-6798-3p,NM_001177711,RBMS3,3442,3455,1.0,-22.7,1,0.0004413065,0.603,0.6008894285714286,0.5809472099999999,-6.3252700442346725,12,13,12,3UTR,,0,0
hsa-miR-6798-3p,NM_001003792,RBMS3,3436,3449,1.0,-22.7,1,0.0004413065,0.603,0.6008894285714286,0.5809472099999999,-6.3252700442346725,12,13,12,3UTR,,0,0
hsa-miR-6798-3p,NM_001039111,TRIM71,7878,7900,1.0,-25.7,1,0.008527696,0.603,0.9436092666666667,1.01447544,-3.793324837357118,16,22,7,3UTR,,0,0
hsa-miR-6798-3p,NM_001039111,TRIM71,7925,7947,1.0,-27.5,1,0.01524672,0.588,1.4709074375000002,1.3379573025,-4.95700071937229,17,22,7,3UTR,,0,0
hsa-miR-6798-3p,NM_006371,CRTAP,3157,3180,1.0,-27.7,1,0.001420926,0.529,0.22458282090909096,-0.029075570999999995,-3.793324837357118,18,23,7,3UTR,,0,0
hsa-miR-6798-3p,NM_015551,SUSD5,4940,4955,1.0,-24.5,1,0.002647351,0.618,0.0,0.0,-10.789068936966107,13,15,11,3UTR,,0,0
hsa-miR-6798-3p,NM_001128161,UBP1,2186,2220,1.0,-24.7,1,0.000344206,0.426,4.922292130434782,2.1852022387499996,-5.226705058867908,19,34,8,3UTR,,0,0
hsa-miR-6798-3p,NM_014517,UBP1,2567,2601,1.0,-24.7,1,0.000344206,0.426,4.540154586956522,2.7873494187500008,-5.226705058867908,19,34,8,3UTR,,0,0
hsa-miR-6798-3p,NM_001267616,ARPP21,3026,3075,1.0,-22.1,1,0.001451522,0.515,1.8362403942857146,2.2368891687499994,-7.255896845946231,12,18,6,3UTR,,0,0
hsa-miR-6798-3p,NM_001267618,ARPP21,1967,2016,1.0,-22.1,1,0.001451522,0.515,0.3869374428571429,1.0175241077500001,-7.255896845946231,12,18,6,3UTR,,0,0
hsa-miR-6798-3p,NM_001025069,ARPP21,1879,1928,1.0,-22.1,1,0.001451522,0.515,0.25315644285714284,1.016548669,-7.255896845946231,12,18,6,3UTR,,0,0
hsa-miR-6798-3p,NM_001025068,ARPP21,1870,1919,1.0,-22.1,1,0.001451522,0.515,0.25315644285714284,1.016548669,-7.255896845946231,12,18,6,3UTR,,0,0
hsa-miR-6798-3p,NM_198399,ARPP21,1861,1910,1.0,-22.1,1,0.001451522,0.515,0.3869374428571429,1.0175241077500001,-7.255896845946231,12,18,6,3UTR,,0,0
hsa-miR-6798-3p,NM_001348310,LRRFIP2,2691,2727,1.0,-25.1,1,0.01447263,0.456,0.184483,-0.169181676375,-6.737620388836292,15,20,10,3UTR,,0,0
hsa-miR-6798-3p,NM_001282691,LRRFIP2,2422,2474,1.0,-25.1,1,0.01447263,0.456,2.6198940428571427,2.1518118,-6.737620388836292,15,20,10,3UTR,,0,0
hsa-miR-6798-3p,XM_017007017,SCN5A,8131,8146,1.0,-24.9,1,0.005197406,0.382,0.0,0.0,-5.927332678853777,13,15,9,3UTR,,0,0
hsa-miR-6798-3p,NM_001160161,SCN5A,8137,8152,1.0,-24.9,1,0.005197406,0.382,2.6942235555555554,2.6081408075,-5.927332678853777,13,15,9,3UTR,,0,0
hsa-miR-6798-3p,NM_001160160,SCN5A,8200,8215,1.0,-24.9,1,0.005197406,0.382,2.6942235555555554,2.6081408075,-5.927332678853777,13,15,9,3UTR,,0,0
hsa-miR-6798-3p,NM_000335,SCN5A,8295,8310,1.0,-24.9,1,0.005197406,0.382,2.3409824444444443,2.6805937700000007,-5.927332678853777,13,15,9,3UTR,,0,0
hsa-miR-6798-3p,NM_198056,SCN5A,8298,8313,1.0,-24.9,1,0.005197406,0.382,2.3409824444444443,2.6805937700000007,-5.927332678853777,13,15,9,3UTR,,0,0
hsa-miR-6798-3p,NM_001099405,SCN5A,8244,8259,1.0,-24.9,1,0.005197406,0.382,2.3409824444444443,2.6805937700000007,-5.927332678853777,13,15,9,3UTR,,0,0
hsa-miR-6798-3p,NM_001099404,SCN5A,8298,8313,1.0,-24.9,1,0.005197406,0.382,2.3409824444444443,2.6805937700000007,-5.927332678853777,13,15,9,3UTR,,0,0
hsa-miR-6798-3p,NM_020839,WDR48,3408,3426,1.0,-21.6,1,1.0339e-05,0.529,0.1607947333333333,0.5875142387500001,-13.228176861568686,13,18,6,3UTR,,0,0
hsa-miR-6798-3p,NM_015460,MYRIP,3256,3285,1.0,-24.7,1,0.1257844,0.588,0.5735642421052631,0.37558634749999986,-5.226705058867908,19,29,5,3UTR,,0,0
hsa-miR-6798-3p,NM_001284424,MYRIP,3061,3090,1.0,-24.7,1,0.1257844,0.588,0.5735642421052631,0.37558634749999986,-5.226705058867908,19,29,5,3UTR,,0,0
hsa-miR-6798-3p,NM_001145093,ZNF619,2434,2477,1.0,-35.2,1,0.0004773235,0.5,0.051882670000000033,-0.15497639937500002,-6.7623489216120145,17,19,17,3UTR,,0,0
hsa-miR-6798-3p,NM_001003942,BMF,3738,3784,1.0,-26.9,1,0.02886891,0.426,1.8254957100000002,0.60649066625,-5.413129994833456,14,17,7,3UTR,,0,0
hsa-miR-6798-3p,NM_017553,INO80,6097,6113,1.0,-22.2,1,0.006609742,0.706,1.2600593000000002,1.4910765200000002,-10.602952126883691,13,16,7,3UTR,,0,0
hsa-miR-6798-3p,NM_001164273,MGA,9508,9525,1.0,-24.0,1,0.0420758,0.515,1.249993,1.4317422549999999,-7.52560118544185,13,17,8,3UTR,,0,0
hsa-miR-6798-3p,NM_001080541,MGA,8881,8898,1.0,-24.0,1,0.0420758,0.515,1.249993,1.4317422549999999,-7.52560118544185,13,17,8,3UTR,,0,0
hsa-miR-6798-3p,NM_022473,ZNF106,7742,7766,1.0,-27.6,1,0.0005832101,0.412,1.2716040000000002,1.2278675462500002,-7.255896845946231,15,24,9,3UTR,,0,0
hsa-miR-6798-3p,NM_005657,TP53BP1,9307,9329,1.0,-23.9,1,9.327593e-05,0.471,2.6229359285714287,1.6634668862499997,-5.728163000811725,17,22,9,3UTR,,0,0
hsa-miR-6798-3p,NM_001141979,TP53BP1,9077,9099,1.0,-23.9,1,9.327593e-05,0.471,2.532673642857143,1.94910973375,-5.728163000811725,17,22,9,3UTR,,0,0
hsa-miR-6798-3p,NM_001141979,TP53BP1,9337,9373,1.0,-23.1,1,0.1205104,0.5,1.571799576923077,1.5940704775,-6.737620388836292,17,36,8,3UTR,,0,0
hsa-miR-6798-3p,NM_001141980,TP53BP1,9083,9105,1.0,-23.9,1,9.327593e-05,0.471,2.532673642857143,1.94910973375,-5.728163000811725,17,22,9,3UTR,,0,0
hsa-miR-6798-3p,NM_001141980,TP53BP1,9343,9379,1.0,-23.1,1,0.1205104,0.5,1.571799576923077,1.5940704775,-6.737620388836292,17,36,8,3UTR,,0,0
hsa-miR-6798-3p,NM_005313,PDIA3,1859,1917,1.0,-29.1,1,0.1855988,0.618,1.8151654090909093,3.46630873625,-3.937574446201665,16,24,8,3UTR,,0,0
hsa-miR-6798-3p,NM_001199877,SERF2,1404,1434,1.0,-29.5,1,0.01027746,0.456,2.9451639375000003,2.5238610933949994,-5.495113920508112,16,21,12,3UTR,,0,0
hsa-miR-6798-3p,NM_001018108,SERF2,906,921,1.0,-26.5,1,4.946393e-13,0.382,0.9982280989857143,0.9213669950000003,-5.1900497996759025,13,15,7,3UTR,,0,0
hsa-miR-6798-3p,NM_001199875,SERF2,1006,1036,1.0,-29.5,1,0.01027746,0.456,1.9634141875000004,2.3653896273224992,-5.495113920508112,16,21,12,3UTR,,0,0
hsa-miR-6798-3p,NM_001199876,SERF2,895,925,1.0,-29.5,1,0.01027746,0.456,1.9634141875000004,2.3653896273224992,-5.495113920508112,16,21,12,3UTR,,0,0
hsa-miR-6798-3p,NM_001199878,SERF2,699,729,1.0,-29.5,1,0.01027746,0.456,2.8214783750000003,2.5176774249999996,-5.495113920508112,16,21,12,3UTR,,0,0
hsa-miR-6798-3p,NM_001258031,SERINC4,1940,1991,1.0,-24.7,1,0.001260126,0.382,1.75271769,2.847458559,-5.180080914529843,15,21,8,3UTR,,0,0
hsa-miR-6798-3p,NM_001128610,USP8,4753,4780,1.0,-22.2,1,0.06657772,0.559,-0.10063617416666665,0.01803346362500012,-13.6655996434504,15,27,8,3UTR,,0,0
hsa-miR-6798-3p,NM_005154,USP8,4613,4640,1.0,-22.2,1,0.06657772,0.559,-0.10063617416666665,0.01803346362500012,-13.6655996434504,15,27,8,3UTR,,0,0
hsa-miR-6798-3p,NM_001283049,USP8,4295,4322,1.0,-22.2,1,0.06657772,0.559,-0.10063617416666665,0.01803346362500012,-13.6655996434504,15,27,8,3UTR,,0,0
hsa-miR-6798-3p,NM_004498,ONECUT1,3810,3834,1.0,-20.0,1,0.0002977275,0.603,3.7882068,2.9552650849999997,-7.757046662006918,16,24,6,3UTR,,0,0
